symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,pnl,ret_pct,holding_days
HINDALCO,2021-04-13,2021-05-14,348.7,374.0346290232858,360,stop,9120.466448382887,7.265451397558298,31
SAIL,2021-05-14,2021-05-20,127.15,121.45,1156,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6589.2000000000035,-4.482894219425882,6
NMDC,2021-04-19,2021-05-21,16.7,21.447626431807073,7564,stop,35911.04633018871,28.42890078926392,32
TATASTEEL,2021-04-05,2021-05-24,81.26,103.22740288094701,1559,stop,34247.181091396385,27.033476348691863,49
JSWSTEEL,2021-05-14,2021-05-24,707.1,681.45,208,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5335.199999999995,-3.6274925753075893,10
SAIL,2021-05-24,2021-05-25,124.75,123.95,1223,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-978.3999999999966,-0.6412825651302634,1
TATASTEEL,2021-05-24,2021-05-26,103.19,102.22,1479,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1434.6299999999983,-0.9400135672061216,2
JSWSTEEL,2021-05-25,2021-05-26,700.8,682.2,215,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3998.9999999999804,-2.654109589041087,1
VEDL,2021-05-14,2021-05-27,120.9,118.65,1216,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2736.0,-1.8610421836228297,13
NMDC,2021-05-21,2021-06-08,21.4,21.6,7102,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1420.40000000002,0.9345794392523477,18
NATIONALUM,2021-05-14,2021-06-09,69.86,68.98,2105,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1852.3999999999905,-1.2596621815058606,26
TATASTEEL,2021-05-27,2021-06-09,103.63,104.07,1445,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,635.7999999999968,0.4245874746694911,13
JSWSTEEL,2021-06-08,2021-06-09,707.5,697.85,221,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2132.649999999995,-1.3639575971731377,1
ADANIENT,2021-04-12,2021-06-14,1041.6,1397.5,119,stop,42352.10000000001,34.168586789554546,63
BHEL,2021-05-26,2021-06-14,72.5,66.77889559704344,2039,stop,-11665.331877628418,-7.891178486836625,19
ADANIENSOL,2021-04-15,2021-06-15,944.15,1446.4,133,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,66799.25000000001,53.19599639887731,61
PNBHOUSING,2021-06-09,2021-06-15,671.45,609.8,230,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-14179.500000000022,-9.181621863132039,6
ADANIENT,2021-06-14,2021-06-16,1455.6,1404.1,104,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5356.0,-3.5380599065677365,2
ADANIPOWER,2021-06-14,2021-06-16,28.2,25.45,5387,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-14814.25,-9.751773049645395,2
JSWSTEEL,2021-06-15,2021-06-16,725.1,705.4,206,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4058.2000000000094,-2.71686663908427,1
TATASTEEL,2021-06-15,2021-06-17,111.26,103.90716173259997,1348,stop,-9911.625984455242,-6.60869878428908,2
OFSS,2021-06-16,2021-06-17,3260.0,3148.0,44,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4928.0,-3.435582822085892,1
SAIL,2021-06-09,2021-06-18,124.45,119.89760307815376,1244,stop,-5663.18177077672,-3.6580127937695717,9
BSE,2021-06-16,2021-06-18,103.0,95.44723503324762,1423,stop,-10747.584547688633,-7.3327815211188145,2
JSWENERGY,2021-06-17,2021-06-18,161.05,146.29449638575755,900,stop,-13279.953252818212,-9.162063715766811,1
HINDZINC,2021-05-20,2021-06-18,344.6,328.9,438,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6876.60000000002,-4.556006964596648,29
TATAELXSI,2021-06-16,2021-06-18,3775.45,3639.95,38,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5149.0,-3.5889761485385807,2
PNBHOUSING,2021-06-17,2021-06-18,620.95,611.1,233,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2295.050000000005,-1.5862790884934364,1
BSE,2021-06-18,2021-06-24,99.5,98.0,1414,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2121.0,-1.5075376884422065,6
ADANIENT,2021-06-18,2021-07-01,1442.1,1444.8,97,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,261.9000000000044,0.18722696068234068,13
APLAPOLLO,2021-06-18,2021-07-09,774.95,771.85,181,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-561.1000000000041,-0.4000258081166552,21
KPITTECH,2021-03-24,2021-07-13,171.95,246.95,709,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,53175.0,43.6173306193661,111
SUZLON,2021-07-01,2021-07-14,7.7,7.244112793237431,19733,stop,-8996.022251045782,-5.920613074838565,13
KEI,2021-06-18,2021-07-16,702.1,710.95,200,dropped out of top 20 rank (now #24 of 81),1770.0000000000045,1.2605042016806678,28
TATAELXSI,2021-06-24,2021-07-27,3740.15,4175.75,37,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,16117.199999999997,11.646591714236054,33
MOTILALOFS,2021-07-27,2021-07-30,259.4,235.8,635,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-14985.999999999978,-9.097918272937534,3
COFORGE,2021-06-09,2021-08-04,769.5,940.0373492923135,201,stop,34278.00720775501,22.162098673465035,56
NATIONALUM,2021-07-09,2021-08-09,83.57,83.17420124376115,1789,stop,-708.0839749112969,-0.4736134453019569,31
BSE,2021-07-30,2021-08-10,139.0,123.8666681088108,1201,stop,-18175.13160131823,-10.88728913035194,11
PRESTIGE,2021-08-04,2021-08-11,368.2,339.84086198105996,450,stop,-12761.612108523013,-7.702101580374809,7
COFORGE,2021-08-10,2021-08-11,962.5,938.0,167,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4091.5,-2.5454545454545507,1
PRESTIGE,2021-08-11,2021-08-13,360.95,338.8,441,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-9768.14999999999,-6.136584014406421,2
VEDL,2021-08-11,2021-08-17,146.05,135.30272194518668,1090,stop,-11714.533079746536,-7.358629274093353,6
TATASTEEL,2021-07-14,2021-08-20,118.1,131.36693810821885,1277,stop,16941.879964195476,11.2336478477721,37
INOXWIND,2021-08-09,2021-08-20,33.02,29.28,4966,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-18572.84000000001,-11.326468806783774,11
JSWENERGY,2021-06-18,2021-08-23,157.95,225.1,891,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,59830.65,42.51345362456473,66
KPITTECH,2021-07-16,2021-08-24,266.45,308.8275440615503,575,stop,24367.087835391445,15.904501430493646,39
KPITTECH,2021-08-24,2021-09-16,315.1,325.2,505,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,5100.499999999983,3.205331640748965,23
OFSS,2021-07-13,2021-09-20,3551.5,4196.5,41,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,26445.0,18.161340278755446,69
ADANIENSOL,2021-09-20,2021-09-21,1729.35,1642.9,98,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8472.099999999982,-4.998988059097343,1
APOLLOHOSP,2021-08-20,2021-09-24,4746.5,4731.8,33,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-485.099999999994,-0.3097018855999112,35
WIPRO,2021-08-23,2021-09-27,300.5,312.55,530,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,6386.500000000006,4.009983361064906,35
COFORGE,2021-08-13,2021-09-28,962.5,1035.6279281148863,169,stop,12358.619851415791,7.597706817131056,46
PERSISTENT,2021-05-26,2021-09-28,1257.5,1755.7,117,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,58289.40000000001,39.61829025844932,125
TECHM,2021-08-20,2021-09-28,1312.5,1326.7,121,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1718.2000000000055,1.0819047619047728,39
MPHASIS,2021-06-18,2021-10-01,1888.5,2836.9,74,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,70181.6,50.21975112523167,105
OBEROIRLTY,2021-09-27,2021-10-06,948.8,853.5925580844728,185,stop,-17613.376754372526,-10.034511163103621,9
PRESTIGE,2021-09-24,2021-10-14,459.1,453.55,390,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2164.5000000000045,-1.2088869527336121,20
OIL,2021-09-28,2021-10-18,155.5,157.05,1112,dropped out of top 20 rank (now #21 of 95),1723.6000000000126,0.9967845659164087,20
ADANIENSOL,2021-10-06,2021-10-19,1764.5,1745.05,98,dropped out of top 20 rank (now #21 of 89),-1906.1000000000045,-1.1022952677812392,13
OBEROIRLTY,2021-10-18,2021-10-20,966.9,882.2,186,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-15754.199999999988,-8.759954493742883,2
TATAELXSI,2021-08-17,2021-10-21,4715.25,5911.1,35,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,41854.750000000015,25.361327607231864,65
DLF,2021-09-28,2021-10-21,410.05,407.1,421,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1241.9499999999953,-0.7194244604316502,23
PERSISTENT,2021-10-19,2021-10-22,2096.0,1934.0781231368073,82,stop,-13277.593902781799,-7.725280384694311,3
GMRAIRPORT,2021-10-14,2021-10-25,43.4,39.297167450466176,4141,stop,-16989.82958761956,-9.453531220124011,11
INDUSTOWER,2021-09-21,2021-10-25,261.05,278.1,658,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,11218.900000000007,6.531315839877427,34
TATAELXSI,2021-10-22,2021-10-25,6032.3,5809.2,28,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6246.80000000001,-3.6984234868955523,3
JSWENERGY,2021-09-16,2021-10-27,311.35,366.55,546,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,30139.199999999993,17.72924361650874,41
INDHOTEL,2021-09-28,2021-10-28,181.65,191.77994989474877,952,stop,9643.712299800822,5.576630825625517,30
GODREJPROP,2021-10-01,2021-10-28,2233.3,2270.45,78,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,2897.6999999999716,1.6634576635472076,27
GMRAIRPORT,2021-10-25,2021-10-28,40.8,39.75,4113,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4318.649999999989,-2.5735294117646967,3
OBEROIRLTY,2021-10-27,2021-10-28,931.05,891.75,183,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7191.899999999991,-4.221040760431771,1
INDIANB,2021-10-21,2021-10-29,166.3,155.77172356438453,1025,stop,-10791.48334650587,-6.33089382779043,8
MPHASIS,2021-10-28,2021-10-29,3070.6,3037.1,53,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1775.5,-1.0909919885364383,1
GODFRYPHLP,2021-10-28,2021-11-01,457.0,423.0,358,dropped out of top 20 rank (now #25 of 44),-12172.0,-7.4398249452954035,4
LTM,2021-10-28,2021-11-09,6689.35,6839.65,24,dropped out of top 20 rank (now #21 of 68),3607.1999999999825,2.2468550756052474,12
GODREJPROP,2021-11-01,2021-11-11,2345.3,2292.8,70,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3675.0,-2.2385195923762424,10
GMRAIRPORT,2021-10-29,2021-11-15,40.55,40.5,3983,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-199.14999999998867,-0.12330456226880004,17
BANKBARODA,2021-10-21,2021-11-16,82.25,83.5,2074,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,2592.5,1.5197568389057725,26
PRESTIGE,2021-11-09,2021-11-17,514.85,468.4813071685027,331,stop,-15348.037327225606,-9.006252856462527,8
ADANIENSOL,2021-10-25,2021-11-17,1869.9,1857.5,89,dropped out of top 20 rank (now #25 of 65),-1103.600000000008,-0.6631370661532743,23
OBEROIRLTY,2021-10-29,2021-11-18,905.3,921.5,178,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,2883.600000000008,1.7894620567767694,20
TATAELXSI,2021-11-11,2021-11-22,6591.8,6171.601446720651,25,stop,-10504.963831983718,-6.374564660325688,11
INDIGO,2021-11-16,2021-11-22,2364.4,2192.483314270936,70,stop,-12034.1680010345,-7.271049134201668,6
TMPV,2021-10-20,2021-11-22,335.25,334.7,517,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-284.3500000000059,-0.16405667412379143,33
PGEL,2021-10-28,2021-11-22,49.3,49.4,3324,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,332.40000000000475,0.20283975659229903,25
INDHOTEL,2021-11-15,2021-11-22,216.25,201.95,768,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-10982.400000000009,-6.612716763005788,7
PHOENIXLTD,2021-11-17,2021-11-22,542.3,503.0,304,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-11947.199999999986,-7.246911303706427,5
TECHM,2021-11-22,2021-11-24,1448.5,1445.4,107,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-331.69999999999027,-0.21401449775629855,2
COFORGE,2021-11-22,2021-11-24,1085.5,1075.5,142,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1420.0,-0.9212344541685846,2
PERSISTENT,2021-10-25,2021-11-25,1979.85,2032.15,84,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,4393.200000000015,2.6416142637068596,31
BLUESTARCO,2021-11-22,2021-11-25,522.3,492.7,296,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8761.59999999999,-5.66724104920543,3
INDHOTEL,2021-11-24,2021-11-25,206.15,205.55,761,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-456.5999999999957,-0.2910502061605591,1
TIINDIA,2021-11-22,2021-11-26,1719.35,1568.1324051195572,90,stop,-13609.58353923984,-8.795044341201185,4
IEX,2021-11-17,2021-11-26,272.2,250.95,606,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-12877.5,-7.806759735488611,9
TVSMOTOR,2021-11-22,2021-11-26,709.85,676.8,218,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7204.900000000015,-4.6559132211030585,4
PHOENIXLTD,2021-11-24,2021-11-26,517.7,484.2,303,closed below 200 EMA,-10150.500000000016,-6.4709291095229045,2
INDUSTOWER,2021-11-25,2021-11-26,286.05,268.6,546,closed below 200 EMA,-9527.699999999993,-6.100332109771012,1
PGEL,2021-11-25,2021-11-29,59.25,52.19022805141276,2640,stop,-18637.797944270314,-11.91522691744682,4
KEI,2021-11-22,2021-11-29,1032.6,1000.35,150,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4837.499999999983,-3.123184195235318,7
ADANIGREEN,2021-11-25,2021-11-30,1405.05,1302.7252601426108,111,stop,-11358.046124170201,-7.282640465278045,5
ADANIENSOL,2021-11-26,2021-11-30,1993.85,1800.4066656589641,75,stop,-14508.250075577684,-9.70200036818396,4
BHARTIARTL,2021-11-26,2021-11-30,738.75,728.25,203,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2131.5,-1.4213197969543123,4
VEDL,2021-11-26,2021-12-03,160.25,152.25,936,dropped out of top 20 rank (now #27 of 30),-7488.0,-4.99219968798752,7
TORNTPHARM,2021-11-29,2021-12-06,1518.65,1468.45,95,closed below 200 EMA,-4769.000000000005,-3.30556744477003,7
APOLLOHOSP,2021-11-26,2021-12-09,5687.6,5215.024152646725,26,stop,-12286.972031185152,-8.308879797335877,13
KEI,2021-11-30,2021-12-13,1104.9,1088.7,132,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2138.400000000006,-1.4661960358403503,13
BAJAJHLDNG,2021-11-30,2021-12-14,5037.8,5487.9,29,dropped out of top 20 rank (now #21 of 50),13052.899999999983,8.93445551629679,14
PRESTIGE,2021-12-13,2021-12-15,460.6,450.1,337,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3538.5,-2.2796352583586588,2
INDHOTEL,2021-12-09,2021-12-16,203.9,195.05,758,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6708.299999999996,-4.340362923001473,7
PHOENIXLTD,2021-12-15,2021-12-16,513.9,506.3,304,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2310.3999999999896,-1.4788869429850138,1
BSE,2021-11-29,2021-12-17,170.0,216.244085734321,857,stop,39631.1814743131,27.202403373130004,18
GMRAIRPORT,2021-12-06,2021-12-17,41.85,41.45,3594,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1437.599999999995,-0.9557945041815952,11
PRESTIGE,2021-12-16,2021-12-17,455.3,450.85,340,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1512.9999999999961,-0.9773775532615825,1
DLF,2021-12-16,2021-12-17,405.15,390.2,383,closed below 200 EMA,-5725.849999999996,-3.689991361224232,1
MPHASIS,2021-12-17,2021-12-20,3063.2,2834.274671099007,49,stop,-11217.341116148658,-7.473404573680886,3
KPITTECH,2021-11-18,2021-12-20,449.45,456.75,357,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,2606.100000000004,1.6242073645566846,32
TECHM,2021-12-14,2021-12-20,1545.5,1502.8,102,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4355.400000000005,-2.76285991588483,6
BSE,2021-12-17,2021-12-20,217.5,212.5,697,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3485.0,-2.298850574712641,3
PHOENIXLTD,2021-12-17,2021-12-20,510.35,505.9,297,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1321.6500000000135,-0.8719506221220863,3
BLUESTARCO,2021-12-20,2021-12-21,503.4,489.4,292,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4088.0,-2.7810885975367516,1
POWERGRID,2021-11-26,2021-12-22,147.95,147.6,1014,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-354.89999999999424,-0.2365664075701157,26
TORNTPHARM,2021-12-20,2021-12-24,1533.9,1523.1,96,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1036.8000000000175,-0.7040876197926926,4
APLAPOLLO,2021-12-20,2021-12-27,1017.15,991.2,144,dropped out of top 20 rank (now #23 of 32),-3736.79999999999,-2.5512461288895394,7
SIEMENS,2021-12-20,2021-12-30,1794.2,1793.75,82,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-36.90000000000373,-0.025080815962552627,10
PERSISTENT,2021-12-03,2022-01-06,2168.1,2267.1,70,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,6930.0,4.566210045662111,34
INFY,2021-12-20,2022-01-06,1760.8,1779.3,83,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1535.5,1.0506587914584253,17
TECHM,2021-12-22,2022-01-06,1561.9,1592.8,96,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,2966.399999999987,1.9783596901209899,15
TATAELXSI,2022-01-06,2022-01-07,5873.55,5799.55,26,closed below 200 EMA,-1924.0,-1.2598854185288277,1
COFORGE,2021-12-30,2022-01-10,1172.0,1115.7168973923717,135,stop,-7598.218852029818,-4.802312509183304,11
LTM,2021-12-24,2022-01-10,7166.55,7103.55,21,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1323.0,-0.8790840781129017,17
