symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,pnl,ret_pct,holding_days
ADANIENT,2021-06-22,2021-07-01,1494.6,1444.8,106,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5278.799999999996,-3.3319951826575656,9
APLAPOLLO,2021-06-17,2021-07-09,782.2,771.85,205,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2121.7500000000045,-1.323190999744317,22
KPITTECH,2021-03-24,2021-07-13,171.95,246.95,707,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,53025.0,43.6173306193661,111
SUZLON,2021-07-01,2021-07-14,7.7,7.244112793237431,21912,stop,-9989.400474581422,-5.920613074838565,13
KEI,2021-06-18,2021-07-16,702.1,710.95,225,dropped out of top 20 rank (now #24 of 81),1991.250000000005,1.2605042016806678,28
LAURUSLABS,2021-06-24,2021-07-22,625.8,653.6,252,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,7005.600000000017,4.442313838286993,28
TATAELXSI,2021-07-13,2021-07-27,4307.65,4175.75,38,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5012.199999999986,-3.0619943588731546,14
MOTILALOFS,2021-07-22,2021-07-30,269.95,241.82358423492022,639,stop,-17972.779673885972,-10.41912049086119,8
COFORGE,2021-06-09,2021-08-04,769.5,940.0373492923135,215,stop,36665.5300978474,22.162098673465035,56
NATIONALUM,2021-07-09,2021-08-09,83.57,83.17420124376115,1986,stop,-786.0563298903496,-0.4736134453019569,31
BSE,2021-07-30,2021-08-10,139.0,123.8666681088108,1338,stop,-20248.39807041115,-10.88728913035194,11
PRESTIGE,2021-08-04,2021-08-11,368.2,332.90245710636316,497,stop,-17542.878818137506,-9.58651355068898,7
VEDL,2021-08-11,2021-08-17,146.05,135.2320899522785,1200,stop,-12981.492057265814,-7.406990789264989,6
TATASTEEL,2021-07-16,2021-08-20,121.42,131.36693810821885,1400,stop,13925.713351506383,8.192174360252725,35
INOXWIND,2021-08-09,2021-08-20,33.02,29.28,5490,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-20532.60000000001,-11.326468806783774,11
JSWENERGY,2021-03-25,2021-08-23,83.65,225.1,1420,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,200858.99999999997,169.09742976688582,151
KPITTECH,2021-08-10,2021-08-24,303.2,308.8275440615503,585,stop,3292.113276006948,1.8560501522263628,14
KPITTECH,2021-08-24,2021-09-16,315.1,325.2,556,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,5615.599999999981,3.205331640748965,23
OFSS,2021-07-14,2021-09-20,3684.0,4196.5,45,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,23062.5,13.911509229098806,68
ADANIENSOL,2021-09-20,2021-09-21,1729.35,1642.9,110,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-9509.49999999998,-4.998988059097343,1
APOLLOHOSP,2021-08-20,2021-09-24,4746.5,4731.8,37,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-543.8999999999933,-0.3097018855999112,35
HAL,2021-09-21,2021-09-24,679.6,670.7,283,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2518.6999999999935,-1.3095938787522021,3
WIPRO,2021-08-23,2021-09-27,300.5,312.55,585,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,7049.250000000006,4.009983361064906,35
COFORGE,2021-08-20,2021-09-28,981.5,1035.6279281148863,180,stop,9743.027060679542,5.514816924593613,39
PERSISTENT,2021-05-24,2021-09-28,1214.6,1755.7,130,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,70343.00000000001,44.54964597398321,127
MPHASIS,2021-06-17,2021-10-01,1894.9,2836.9,84,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,79128.0,49.71238587788274,106
PRESTIGE,2021-09-24,2021-10-14,459.1,453.55,428,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2375.400000000005,-1.2088869527336121,20
SRF,2021-08-23,2021-10-18,1794.2,2333.3,97,dropped out of top 20 rank (now #25 of 95),52292.70000000001,30.0468175231301,56
OIL,2021-09-28,2021-10-18,155.5,157.05,1226,dropped out of top 20 rank (now #21 of 95),1900.3000000000138,0.9967845659164087,20
GODREJPROP,2021-10-14,2021-10-20,2502.75,2277.75101350859,80,stop,-17999.918919312804,-8.990070382235938,6
OBEROIRLTY,2021-09-24,2021-10-20,932.0,882.2,211,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-10507.79999999999,-5.343347639484975,26
TATAELXSI,2021-08-17,2021-10-21,4715.25,5911.1,38,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,45442.30000000002,25.361327607231864,65
DLF,2021-09-27,2021-10-21,420.0,407.1,464,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5985.599999999989,-3.0714285714285694,24
PERSISTENT,2021-10-18,2021-10-22,2064.25,1912.0879787627155,97,stop,-14759.716060016599,-7.371298110077973,4
GMRAIRPORT,2021-10-18,2021-10-25,43.0,38.94022691829002,4665,stop,-18938.841426177045,-9.441332748162734,7
INDUSTOWER,2021-10-01,2021-10-25,304.15,278.1,637,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-16593.84999999997,-8.56485286865032,24
MPHASIS,2021-10-21,2021-10-25,3190.5,3006.4,59,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-10861.899999999994,-5.770255445854877,4
JSWENERGY,2021-09-16,2021-10-27,311.35,366.55,616,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,34003.19999999999,17.72924361650874,41
INDHOTEL,2021-09-28,2021-10-28,181.65,191.77994989474877,1050,stop,10636.4473894862,5.576630825625517,30
ONGC,2021-10-25,2021-10-28,145.85,135.55,1283,stop,-13214.899999999978,-7.062050051422686,3
GODREJPROP,2021-10-20,2021-10-28,2309.7,2270.45,83,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3257.75,-1.6993548945750558,8
GMRAIRPORT,2021-10-25,2021-10-28,40.8,39.75,4586,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4815.2999999999865,-2.5735294117646967,3
OBEROIRLTY,2021-10-25,2021-10-28,908.0,891.75,206,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3347.5,-1.7896475770925124,3
INDIANB,2021-10-21,2021-10-29,166.3,155.77172356438453,1145,stop,-12054.876518779727,-6.33089382779043,8
BANKBARODA,2021-10-27,2021-10-29,88.95,80.3154389630218,2117,stop,-18279.365715282845,-9.707207461470713,2
MPHASIS,2021-10-28,2021-10-29,3070.6,3037.1,58,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1943.0,-1.0909919885364383,1
GODFRYPHLP,2021-10-28,2021-11-01,457.0,423.0,394,dropped out of top 20 rank (now #25 of 44),-13396.0,-7.4398249452954035,4
LTM,2021-10-28,2021-11-09,6689.35,6839.65,26,dropped out of top 20 rank (now #21 of 68),3907.799999999981,2.2468550756052474,12
INDIANB,2021-10-29,2021-11-12,164.3,161.3,1077,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3231.0,-1.8259281801582428,14
GMRAIRPORT,2021-11-01,2021-11-15,42.25,40.5,4216,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7378.0,-4.142011834319526,14
BANKBARODA,2021-10-29,2021-11-16,84.2,83.5,2102,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1471.400000000006,-0.8313539192399078,18
PRESTIGE,2021-11-09,2021-11-17,514.85,462.8487465163775,362,stop,-18824.453761071352,-10.100272600489957,8
ADANIENSOL,2021-10-22,2021-11-17,1809.0,1857.5,104,dropped out of top 20 rank (now #25 of 65),5044.0,2.6810392482034207,26
OBEROIRLTY,2021-11-17,2021-11-18,957.35,921.5,189,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6775.650000000004,-3.744711965320935,1
TATAELXSI,2021-11-12,2021-11-22,6552.75,6130.137057669176,28,stop,-11833.16238526307,-6.449398227169112,10
INDIGO,2021-11-16,2021-11-22,2364.4,2158.343911438115,76,stop,-15660.262730703274,-8.714941996357862,6
TMPV,2021-10-20,2021-11-22,335.25,334.7,577,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-317.35000000000656,-0.16405667412379143,33
PGEL,2021-10-28,2021-11-22,49.3,49.4,3660,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,366.00000000000523,0.20283975659229903,25
PHOENIXLTD,2021-10-29,2021-11-22,482.0,503.0,367,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,7707.0,4.356846473029052,24
INDHOTEL,2021-11-15,2021-11-22,216.25,201.95,847,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-12112.10000000001,-6.612716763005788,7
MAZDOCK,2021-11-18,2021-11-22,144.7,136.2,1220,closed below 200 EMA,-10370.0,-5.874222529371109,4
TECHM,2021-11-22,2021-11-24,1448.5,1445.4,117,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-362.69999999998936,-0.21401449775629855,2
COFORGE,2021-11-22,2021-11-24,1085.5,1075.5,156,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1560.0,-0.9212344541685846,2
PERSISTENT,2021-10-28,2021-11-25,1994.25,2032.15,90,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,3411.000000000008,1.900463833521382,28
BLUESTARCO,2021-11-22,2021-11-25,522.3,492.7,324,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-9590.399999999989,-5.66724104920543,3
INDHOTEL,2021-11-24,2021-11-25,206.15,205.55,833,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-499.7999999999953,-0.2910502061605591,1
TIINDIA,2021-11-22,2021-11-26,1719.35,1568.1324051195572,98,stop,-14819.324298283382,-8.795044341201185,4
IEX,2021-11-17,2021-11-26,272.2,250.95,666,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-14152.5,-7.806759735488611,9
TVSMOTOR,2021-11-22,2021-11-26,709.85,676.8,238,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7865.900000000016,-4.6559132211030585,4
PHOENIXLTD,2021-11-24,2021-11-26,517.7,484.2,331,closed below 200 EMA,-11088.500000000018,-6.4709291095229045,2
PGEL,2021-11-25,2021-11-29,59.25,51.917021265564244,2888,stop,-21177.64258505046,-12.376335416769212,4
KEI,2021-11-22,2021-11-29,1032.6,1000.35,164,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5288.999999999982,-3.123184195235318,7
ADANIGREEN,2021-11-25,2021-11-30,1405.05,1287.916494204423,121,stop,-14173.1542012648,-8.336607650658468,5
ADANIENSOL,2021-11-26,2021-11-30,1993.85,1800.4066656589641,82,stop,-15862.353415964933,-9.70200036818396,4
BHARTIARTL,2021-11-26,2021-11-30,738.75,728.25,222,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2331.0,-1.4213197969543123,4
CIPLA,2021-11-30,2021-12-02,971.3,918.8912422288835,165,stop,-8647.44503223422,-5.395733323495988,2
VEDL,2021-11-25,2021-12-03,166.9,152.25,1025,dropped out of top 20 rank (now #27 of 30),-15016.250000000005,-8.777711204313965,8
APLAPOLLO,2021-11-30,2021-12-03,924.0,925.35,173,dropped out of top 20 rank (now #21 of 30),233.55000000000393,0.14610389610389962,3
TORNTPHARM,2021-11-29,2021-12-06,1518.65,1468.45,105,closed below 200 EMA,-5271.000000000005,-3.30556744477003,7
APOLLOHOSP,2021-11-26,2021-12-09,5687.6,5232.8,28,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-12734.400000000005,-7.996342921443144,13
KEI,2021-12-03,2021-12-13,1179.7,1088.7,137,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-12467.0,-7.713825548868359,10
BAJAJHLDNG,2021-11-30,2021-12-14,5037.8,5487.9,31,dropped out of top 20 rank (now #21 of 50),13953.099999999984,8.93445551629679,14
INOXWIND,2021-12-06,2021-12-15,34.01,31.59,4695,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-11361.89999999999,-7.1155542487503665,9
PRESTIGE,2021-12-13,2021-12-15,460.6,450.1,356,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3738.0,-2.2796352583586588,2
PHOENIXLTD,2021-12-15,2021-12-16,513.9,506.3,320,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2431.999999999989,-1.4788869429850138,1
INDHOTEL,2021-12-15,2021-12-16,199.75,195.05,824,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3872.7999999999906,-2.35294117647058,1
BSE,2021-11-29,2021-12-17,170.0,216.244085734321,939,stop,43423.19650452743,27.202403373130004,18
GMRAIRPORT,2021-12-09,2021-12-17,43.85,41.45,3711,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8906.399999999994,-5.473204104903074,8
DLF,2021-12-16,2021-12-17,405.15,390.2,402,closed below 200 EMA,-6009.899999999995,-3.689991361224232,1
MPHASIS,2021-12-17,2021-12-20,3063.2,2834.274671099007,52,stop,-11904.117102851636,-7.473404573680886,3
KPITTECH,2021-11-22,2021-12-20,431.1,456.75,393,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,10080.449999999992,5.949895615866385,28
TECHM,2021-12-14,2021-12-20,1545.5,1502.8,108,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4611.600000000005,-2.76285991588483,6
KEI,2021-12-16,2021-12-20,1119.3,1064.95,145,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7880.749999999987,-4.855713392298755,4
BSE,2021-12-17,2021-12-20,217.5,212.5,732,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3660.0,-2.298850574712641,3
BLUESTARCO,2021-12-20,2021-12-21,503.4,489.4,306,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4284.0,-2.7810885975367516,1
POWERGRID,2021-11-26,2021-12-22,147.95,147.6,1112,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-389.1999999999937,-0.2365664075701157,26
TORNTPHARM,2021-12-20,2021-12-24,1533.9,1523.1,100,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1080.0000000000182,-0.7040876197926926,4
PIDILITIND,2021-12-21,2021-12-24,1205.0,1205.1,128,dropped out of top 20 rank (now #22 of 26),12.799999999988358,0.00829875518670864,3
APLAPOLLO,2021-12-20,2021-12-27,1017.15,991.2,151,dropped out of top 20 rank (now #23 of 32),-3918.44999999999,-2.5512461288895394,7
SIEMENS,2021-12-20,2021-12-30,1794.2,1793.75,86,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-38.70000000000391,-0.025080815962552627,10
PERSISTENT,2021-12-03,2022-01-06,2168.1,2267.1,74,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,7326.0,4.566210045662111,34
INFY,2021-12-17,2022-01-06,1782.3,1779.3,89,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-267.0,-0.16832183134152245,20
TECHM,2021-12-24,2022-01-06,1623.2,1592.8,97,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2948.800000000009,-1.8728437654016772,13
TATAELXSI,2022-01-06,2022-01-07,5873.55,5799.55,27,closed below 200 EMA,-1998.0,-1.2598854185288277,1
COFORGE,2021-12-30,2022-01-10,1172.0,1115.7168973923717,140,stop,-7879.634365067959,-4.802312509183304,11
LTM,2021-12-24,2022-01-10,7166.55,7103.55,22,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1386.0,-0.8790840781129017,17
GMRAIRPORT,2021-12-27,2022-01-11,46.15,44.85,3474,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4516.19999999999,-2.8169014084507005,15
WIPRO,2021-12-20,2022-01-12,318.3,330.4,484,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,5856.399999999983,3.8014451775054914,23
HCLTECH,2022-01-07,2022-01-17,1290.55,1262.6224842035824,128,stop,-3574.722021941445,-2.1640010690339384,10
TECHM,2022-01-11,2022-01-18,1636.0,1562.9,102,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7456.199999999991,-4.468215158924204,7
TCS,2022-01-06,2022-01-20,3807.45,3826.55,42,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,802.2000000000153,0.5016480846760984,14
TITAN,2022-01-10,2022-01-21,2657.5,2508.7625383876,63,stop,-9370.460081581186,-5.596894134050789,11
NBCC,2022-01-10,2022-01-21,33.87,32.131225003673265,4943,stop,-8594.764806843039,-5.133672855998617,11
PGEL,2021-12-02,2022-01-21,64.55,75.35,2543,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,27464.399999999994,16.731216111541446,50
KPITTECH,2021-12-22,2022-01-24,501.7,629.1021241577938,312,stop,39749.462737231675,25.394084942753416,33
PRESTIGE,2022-01-17,2022-01-24,512.45,469.49181179182403,332,stop,-14262.118485114435,-8.382903348263437,7
HAL,2022-01-20,2022-01-24,715.55,672.7654064061953,236,stop,-10097.164088137892,-5.979259813263171,4
